FechaContable,FechaTransaccion,HoraTransaccion,Empresa,Paradero,StrParadero,Linea,StrLinea,Bus,TipoValidacion,RutaSae,StrRutaSae,Cenefa
2020-11-15,2020-11-15,05:07:38,105,27718,263A05_GM|263A05 - Salï¿½omunal Urbanizaciï¿½l Virrey,234,626B,504059,Transbordo,2154,,263A05
2020-11-15,2020-11-15,05:07:39,105,30968,169A12_GM|169A12 - Br. Nuevo Porvenir,117,674,507017,Transbordo,4192,,169A12
2020-11-15,2020-11-15,05:07:42,105,27718,263A05_GM|263A05 - Salï¿½omunal Urbanizaciï¿½l Virrey,234,626B,504059,Transbordo,2154,,263A05
2020-11-15,2020-11-15,05:07:46,105,27718,263A05_GM|263A05 - Salï¿½omunal Urbanizaciï¿½l Virrey,234,626B,504059,Transbordo,2154,,263A05
2020-11-15,2020-11-15,05:07:47,105,48441,PA48441|Br. Sabana del Dorado_070B05,118,403A,504257,Transbordo,3128,,070B05
2020-11-15,2020-11-15,05:07:53,105,33908,157A12_TZ|157A12,154,802,504311,Transbordo,3853,,157A12
2020-11-15,2020-11-15,05:07:56,105,34314,257A12_TZ|257A12 - Br. Diana Turbay Arrayanes,281,577,502105,Viaje Inicial,4177,,257A12
2020-11-15,2020-11-15,05:07:57,105,44139,064B05_GM|Br Bonaire Cl 64,384,SE14,507111,Transbordo,3833,,064B05
2020-11-15,2020-11-15,05:08:01,105,44608,163A06_GM|Br. El Carmen Fontib,74,12,502069,Transbordo,4180,,163A06
2020-11-15,2020-11-15,05:08:02,105,50986,066B05_TM|066B05_Br. Los Laureles,281,577,502111,Transbordo,4178,,066B05
2020-11-15,2020-11-15,05:08:04,105,52933,313A05_TM|313A05_FETA,1083,402,507000,Transbordo,4788,,313A05
2020-11-15,2020-11-15,05:08:09,105,53936,361A12_TM|361A12_Br. Antonio Josï¿½e Sucre,1132,950,504023,Transbordo,4981,,361A12
2020-11-15,2020-11-15,05:08:12,105,50986,066B05_TM|066B05_Br. Los Laureles,281,577,502111,Transbordo,4178,,066B05
2020-11-15,2020-11-15,05:08:16,105,29468,350A05_GM|350A05 - IED GENERAL SANTANDER,154,802,504305,Transbordo,3852,,350A05
2020-11-15,2020-11-15,05:08:18,105,37938,174A12_GM|174A12,385,539,507036,Transbordo,4361,,174A12
2020-11-15,2020-11-15,05:08:19,105,50987,066C05_TM|066C05_Br. Los Laureles,976,801_GM,504109,Transbordo,4116,,066C05
2020-11-15,2020-11-15,05:08:23,105,50987,066C05_TM|066C05_Br. Los Laureles,976,801_GM,504109,Transbordo,4116,,066C05
2020-11-15,2020-11-15,05:08:24,105,50987,066C05_TM|066C05_Br. Los Laureles,118,403A,504257,Viaje Inicial,3128,,066C05
2020-11-15,2020-11-15,05:08:25,105,50987,066C05_TM|066C05_Br. Los Laureles,976,801_GM,504109,Transbordo,4116,,066C05
2020-11-15,2020-11-15,05:08:30,105,30968,169A12_GM|169A12 - Br. Nuevo Porvenir,117,674,507017,Transbordo,4192,,169A12
2020-11-15,2020-11-15,05:08:31,105,50987,066C05_TM|066C05_Br. Los Laureles,976,801_GM,504109,Transbordo,4116,,066C05
2020-11-15,2020-11-15,05:08:33,105,34314,257A12_TZ|257A12 - Br. Diana Turbay Arrayanes,281,577,502105,Transbordo,4177,,257A12
2020-11-15,2020-11-15,05:08:34,105,50987,066C05_TM|066C05_Br. Los Laureles,976,801_GM,504109,Transbordo,4116,,066C05
2020-11-15,2020-11-15,05:08:35,105,48438,110B05_GM|Br. Sabana del Dorado_110B05,945,466_GM,507004,Transbordo,4369,,110B05
2020-11-15,2020-11-15,05:08:39,105,48438,110B05_GM|Br. Sabana del Dorado_110B05,945,466_GM,507004,Transbordo,4369,,110B05
2020-11-15,2020-11-15,05:08:56,105,30991,365A11_GM|365A11 - Hospital Tunjuelito II Nivel,320,C101,502097,Transbordo,3193,,365A11
2020-11-15,2020-11-15,05:09:01,105,30991,365A11_GM|365A11 - Hospital Tunjuelito II Nivel,320,C101,502097,Transbordo,3193,,365A11
2020-11-15,2020-11-15,05:09:02,105,53936,361A12_TM|361A12_Br. Antonio Josï¿½e Sucre,1132,950,504023,Transbordo,4981,,361A12
2020-11-15,2020-11-15,05:09:06,105,53936,361A12_TM|361A12_Br. Antonio Josï¿½e Sucre,1132,950,504023,Transbordo,4981,,361A12
2020-11-15,2020-11-15,05:09:15,105,50987,066C05_TM|066C05_Br. Los Laureles,118,403A,504257,Transbordo,3128,,066C05
2020-11-15,2020-11-15,05:09:17,105,37939,185A12_GM|185A12,385,539,507036,Transbordo,4361,,185A12
2020-11-15,2020-11-15,05:09:22,105,50987,066C05_TM|066C05_Br. Los Laureles,945,466_GM,507004,Transbordo,4369,,066C05
2020-11-15,2020-11-15,05:09:25,105,50987,066C05_TM|066C05_Br. Los Laureles,945,466_GM,507004,Transbordo,4369,,066C05
2020-11-15,2020-11-15,05:09:31,105,44609,063A06_GM|FUSM,74,12,502069,Transbordo,4180,,063A06
2020-11-15,2020-11-15,05:09:32,105,27688,255A05_GM|Br La Riviera Cl  70B -255A05,383,806,502116,Transbordo,3123,,255A05
2020-11-15,2020-11-15,05:09:33,105,32725,063A12|063A12-TZ,154,802,504311,Transbordo,3853,,063A12
2020-11-15,2020-11-15,05:09:34,105,44609,063A06_GM|FUSM,74,12,502069,Transbordo,4180,,063A06
2020-11-15,2020-11-15,05:09:37,105,32725,063A12|063A12-TZ,154,802,504311,Transbordo,3853,,063A12
2020-11-15,2020-11-15,05:09:38,105,27688,255A05_GM|Br La Riviera Cl  70B -255A05,383,806,502116,Transbordo,3123,,255A05
2020-11-15,2020-11-15,05:09:39,105,44609,063A06_GM|FUSM,74,12,502069,Transbordo,4180,,063A06
2020-11-15,2020-11-15,05:09:39,105,49161,220A12_GM|Ciudadela Nuevo Milenio_220A12,938,614,504302,Transbordo,4067,,220A12
2020-11-15,2020-11-15,05:09:40,105,32725,063A12|063A12-TZ,154,802,504311,Transbordo,3853,,063A12
2020-11-15,2020-11-15,05:09:43,105,27688,255A05_GM|Br La Riviera Cl  70B -255A05,383,806,502116,Transbordo,3123,,255A05
2020-11-15,2020-11-15,05:09:43,105,44609,063A06_GM|FUSM,74,12,502069,Transbordo,4180,,063A06
2020-11-15,2020-11-15,05:09:45,105,32725,063A12|063A12-TZ,154,802,504311,Transbordo,3853,,063A12
2020-11-15,2020-11-15,05:09:49,105,42804,447A12_GM|447A12,385,539,507036,Transbordo,4361,,447A12
2020-11-15,2020-11-15,05:09:55,105,29469,222A05_GM|LA ESPERANZA_222A05,154,802,504305,Transbordo,3852,,222A05
2020-11-15,2020-11-15,05:09:55,105,44139,064B05_GM|Br Bonaire Cl 64,281,577,502111,Transbordo,4178,,064B05
2020-11-15,2020-11-15,05:09:59,105,27937,174A05_MC|174A05_Pq. Pï¿½blico Plazuelas del Virrey,234,626B,504059,Viaje Inicial,2154,,174A05
2020-11-15,2020-11-15,05:09:59,105,44139,064B05_GM|Br Bonaire Cl 64,281,577,502111,Transbordo,4178,,064B05
2020-11-15,2020-11-15,05:10:01,105,29469,222A05_GM|LA ESPERANZA_222A05,154,802,504305,Transbordo,3852,,222A05
2020-11-15,2020-11-15,05:10:03,105,52362,064A05_TM|064A05_Br. Bonaire,1062,E25,504184,Transbordo,4886,,064A05
2020-11-15,2020-11-15,05:10:05,105,29469,222A05_GM|LA ESPERANZA_222A05,154,802,504305,Transbordo,3852,,222A05
2020-11-15,2020-11-15,05:10:08,105,52362,064A05_TM|064A05_Br. Bonaire,1062,E25,504184,Transbordo,4886,,064A05
2020-11-15,2020-11-15,05:10:08,105,44620,292A06_GM|292A06,725,T16,500010,Transbordo,4184,,292A06
2020-11-15,2020-11-15,05:10:10,105,56825,001B00_TM|001B00_C.C. Iserra 100,1083,402,507113,Transbordo,4788,,001B00
2020-11-15,2020-11-15,05:10:10,105,30970,173A12_GM|Br. Nuevo Portal Dg 98 S_173A12,117,674,507017,Transbordo,4192,,173A12
2020-11-15,2020-11-15,05:10:12,105,44620,292A06_GM|292A06,725,T16,500010,Transbordo,4184,,292A06
2020-11-15,2020-11-15,05:10:13,105,52362,064A05_TM|064A05_Br. Bonaire,1062,E25,504184,Transbordo,4886,,064A05
2020-11-15,2020-11-15,05:10:13,105,56825,001B00_TM|001B00_C.C. Iserra 100,1083,402,507113,Transbordo,4788,,001B00
2020-11-15,2020-11-15,05:10:13,105,30970,173A12_GM|Br. Nuevo Portal Dg 98 S_173A12,117,674,507017,Transbordo,4192,,173A12
2020-11-15,2020-11-15,05:10:15,105,44620,292A06_GM|292A06,725,T16,500010,Transbordo,4184,,292A06
2020-11-15,2020-11-15,05:10:17,105,30970,173A12_GM|Br. Nuevo Portal Dg 98 S_173A12,117,674,507017,Transbordo,4192,,173A12
2020-11-15,2020-11-15,05:10:18,105,56825,001B00_TM|001B00_C.C. Iserra 100,1083,402,507113,Transbordo,4788,,001B00
2020-11-15,2020-11-15,05:10:19,105,44997,170C05_GM|Br. Zarzamora - 170C05,8,128,504429,Transbordo,3791,,170C05
2020-11-15,2020-11-15,05:10:20,105,44620,292A06_GM|292A06,725,T16,500010,Transbordo,4184,,292A06
2020-11-15,2020-11-15,05:10:20,105,27683,064A05_GM|064A05 - Br Bonaire Cl 64_,976,801_GM,504109,Viaje Inicial,4116,,064A05
2020-11-15,2020-11-15,05:10:24,105,44620,292A06_GM|292A06,725,T16,500010,Transbordo,4184,,292A06
2020-11-15,2020-11-15,05:10:27,105,50987,066C05_TM|066C05_Br. Los Laureles,945,466_GM,507004,Transbordo,4369,,066C05
2020-11-15,2020-11-15,05:10:29,105,50987,066C05_TM|066C05_Br. Los Laureles,945,466_GM,507004,Transbordo,4369,,066C05
2020-11-15,2020-11-15,05:10:30,105,27715,044A05_GM|044A05 - Av. Gonzalo Ariza,385,539,507011,Transbordo,4362,,044A05
2020-11-15,2020-11-15,05:10:32,105,50987,066C05_TM|066C05_Br. Los Laureles,945,466_GM,507004,Transbordo,4369,,066C05
2020-11-15,2020-11-15,05:10:35,105,27715,044A05_GM|044A05 - Av. Gonzalo Ariza,384,SE14,507111,Transbordo,3833,,044A05
2020-11-15,2020-11-15,05:10:35,105,50987,066C05_TM|066C05_Br. Los Laureles,945,466_GM,507004,Transbordo,4369,,066C05
2020-11-15,2020-11-15,05:10:37,105,27715,044A05_GM|044A05 - Av. Gonzalo Ariza,384,SE14,507111,Transbordo,3833,,044A05
2020-11-15,2020-11-15,05:10:43,105,3169,059A12CEEE|059A12,154,802,504311,Transbordo,3853,,059A12
2020-11-15,2020-11-15,05:10:43,105,42808,466A12_GM|466A12,385,539,507036,Transbordo,4361,,466A12
2020-11-15,2020-11-15,05:10:46,105,29723,257A05_GM|Br. Villa Amalia-257A05,383,806,502116,Transbordo,3123,,257A05
2020-11-15,2020-11-15,05:10:46,105,42808,466A12_GM|466A12,385,539,507036,Transbordo,4361,,466A12
2020-11-15,2020-11-15,05:10:49,105,27683,064A05_GM|064A05 - Br Bonaire Cl 64_,118,403A,504257,Viaje Inicial,3128,,064A05
2020-11-15,2020-11-15,05:10:49,105,3169,059A12CEEE|059A12,154,802,504311,Transbordo,3853,,059A12
2020-11-15,2020-11-15,05:10:49,105,42808,466A12_GM|466A12,385,539,507036,Transbordo,4361,,466A12
2020-11-15,2020-11-15,05:10:50,105,27938,173A05_MC|173A05,234,626B,504059,Transbordo,2154,,173A05
2020-11-15,2020-11-15,05:10:52,105,42808,466A12_GM|466A12,385,539,507036,Transbordo,4361,,466A12
2020-11-15,2020-11-15,05:11:00,105,37939,185A12_GM|185A12,117,674,507017,Transbordo,4192,,185A12
2020-11-15,2020-11-15,05:11:00,105,44997,170C05_GM|Br. Zarzamora - 170C05,8,128,504429,Transbordo,3791,,170C05
2020-11-15,2020-11-15,05:11:01,105,29723,257A05_GM|Br. Villa Amalia-257A05,320,C101,504354,Transbordo,3192,,257A05
2020-11-15,2020-11-15,05:11:04,105,29723,257A05_GM|Br. Villa Amalia-257A05,320,C101,504354,Transbordo,3192,,257A05
2020-11-15,2020-11-15,05:11:06,105,50425,170A06_TM|170A06_Terminal del Transporte Salitre,1132,950,504326,Transbordo,4980,,170A06
2020-11-15,2020-11-15,05:11:09,105,32466,358A05_GM|358A05 - IED REPUBLICA COLOMBIA N-S,963,SE6_GM,504314,Transbordo,4052,,358A05
2020-11-15,2020-11-15,05:11:10,105,50042,616a11_GM|San Carlos_616A11,320,C101,502097,Transbordo,3193,,616a11
2020-11-15,2020-11-15,05:11:11,105,27715,044A05_GM|044A05 - Av. Gonzalo Ariza,384,SE14,507111,Transbordo,3833,,044A05
2020-11-15,2020-11-15,05:11:12,105,56622,342A07_TM|342A07_Rï¿½Fucha,1030,740,502087,Transbordo,4509,,342A07
2020-11-15,2020-11-15,05:11:13,105,27715,044A05_GM|044A05 - Av. Gonzalo Ariza,384,SE14,507111,Transbordo,3833,,044A05
2020-11-15,2020-11-15,05:11:16,105,27715,044A05_GM|044A05 - Av. Gonzalo Ariza,384,SE14,507111,Transbordo,3833,,044A05
2020-11-15,2020-11-15,05:11:19,105,27715,044A05_GM|044A05 - Av. Gonzalo Ariza,384,SE14,507111,Transbordo,3833,,044A05
2020-11-15,2020-11-15,05:11:24,105,34317,251A12_GM|251A12 - Br. San Agust,281,577,502105,Transbordo,4177,,251A12
2020-11-15,2020-11-15,05:11:29,105,30938,373A12..GM|Br. La Reforma..,385,539,507036,Transbordo,4361,,373A12
2020-11-15,2020-11-15,05:11:29,105,44667,197A06_GM|197A06,725,T16,500010,Transbordo,4184,,197A06
2020-11-15,2020-11-15,05:11:30,105,34317,251A12_GM|251A12 - Br. San Agust,281,577,502105,Transbordo,4177,,251A12
2020-11-15,2020-11-15,05:11:30,105,30994,078A11_GM|078A11 - Pq el Tunal,383,806,502115,Transbordo,3122,,078A11
2020-11-15,2020-11-15,05:11:53,105,52346,044A05_TM|044A05_Av. Gonzalo Ariza,1103,SE10,502018,Transbordo,4885,,044A05
2020-11-15,2020-11-15,05:11:55,105,27687,242A05 _GM|242A05 - Br Marandï¿½ Cl  67,195,C25,507066,Transbordo,4679,,242A05
2020-11-15,2020-11-15,05:11:57,105,52346,044A05_TM|044A05_Av. Gonzalo Ariza,1103,SE10,502018,Transbordo,4885,,044A05
2020-11-15,2020-11-15,05:11:58,105,27687,242A05 _GM|242A05 - Br Marandï¿½ Cl  67,195,C25,507066,Transbordo,4679,,242A05
2020-11-15,2020-11-15,05:12:03,105,52359,061A05_TM|061A05_CAI Villa Luz,1083,402,507000,Transbordo,4788,,061A05
2020-11-15,2020-11-15,05:12:05,105,42807,469A12_GM|469A12,385,539,507036,Transbordo,4361,,469A12
2020-11-15,2020-11-15,05:12:07,105,37939,185A12_GM|185A12,117,674,507017,Transbordo,4192,,185A12
2020-11-15,2020-11-15,05:12:12,105,27688,255A05_GM|Br La Riviera Cl  70B -255A05,195,C25,507066,Transbordo,4679,,255A05
2020-11-15,2020-11-15,05:12:34,105,27720,174A05_GM|Pq. Pï¿½blico Plazuelas del Virrey-174A05,320,C101,504354,Transbordo,3192,,174A05
2020-11-15,2020-11-15,05:12:36,105,34318,267A12_GM|267A12 - Br. Diana Turbay,281,577,502105,Transbordo,4177,,267A12
2020-11-15,2020-11-15,05:12:39,105,34318,267A12_GM|267A12 - Br. Diana Turbay,281,577,502105,Transbordo,4177,,267A12
2020-11-15,2020-11-15,05:12:39,105,35822,237A12_TZ|237A12,938,614,504302,Transbordo,4067,,237A12
2020-11-15,2020-11-15,05:12:40,105,42804,447A12_GM|447A12,117,674,507017,Transbordo,4192,,447A12
2020-11-15,2020-11-15,05:12:43,105,42804,447A12_GM|447A12,117,674,507017,Transbordo,4192,,447A12
2020-11-15,2020-11-15,05:12:44,105,53374,063A12_TM|063A12_IED Monteblanco,1132,950,504023,Transbordo,4981,,063A12
2020-11-15,2020-11-15,05:12:44,105,34318,267A12_GM|267A12 - Br. Diana Turbay,281,577,502105,Transbordo,4177,,267A12
2020-11-15,2020-11-15,05:12:50,105,57307,216A00_TM|216A00_Universidad Militar Nueva Granada,1083,402,507113,Viaje Inicial,4788,,216A00
2020-11-15,2020-11-15,05:12:53,105,57307,216A00_TM|216A00_Universidad Militar Nueva Granada,1083,402,507113,Viaje Inicial,4788,,216A00
2020-11-15,2020-11-15,05:12:54,105,52842,242A05_TM|242A05_Br. Marand,1062,E25,504184,Transbordo,4886,,242A05
2020-11-15,2020-11-15,05:13:01,105,28279,202A05_GM|202A05 - Portal de Santa Inï¿½,281,577,502111,Transbordo,4178,,202A05
2020-11-15,2020-11-15,05:13:01,105,34362,112A06_GM|112A06 - Pl. Fundacional  Fontib,74,12,502069,Transbordo,4180,,112A06
2020-11-15,2020-11-15,05:13:02,105,30972,050A12_GM|Br. Chapinerito_050A12,385,539,507036,Transbordo,4361,,050A12
2020-11-15,2020-11-15,05:13:03,105,27721,173A05_GM|Br. ï¿½amos - 173A05,383,806,502116,Transbordo,3123,,173A05
2020-11-15,2020-11-15,05:13:05,105,30972,050A12_GM|Br. Chapinerito_050A12,385,539,507036,Transbordo,4361,,050A12
2020-11-15,2020-11-15,05:13:06,105,27721,173A05_GM|Br. ï¿½amos - 173A05,383,806,502116,Transbordo,3123,,173A05
2020-11-15,2020-11-15,05:13:08,105,52842,242A05_TM|242A05_Br. Marand,1062,E25,504184,Transbordo,4886,,242A05
2020-11-15,2020-11-15,05:13:08,105,48618,443A06_GM|Br. Atahualpa - 443A06,725,T16,500010,Transbordo,4184,,443A06
2020-11-15,2020-11-15,05:13:09,105,27688,255A05_GM|Br La Riviera Cl  70B -255A05,195,C25,507066,Transbordo,4679,,255A05
2020-11-15,2020-11-15,05:13:09,105,30972,050A12_GM|Br. Chapinerito_050A12,385,539,507036,Transbordo,4361,,050A12
2020-11-15,2020-11-15,05:13:11,105,50986,066B05_TM|066B05_Br. Los Laureles,154,802,504305,Transbordo,3852,,066B05
2020-11-15,2020-11-15,05:13:11,105,27688,255A05_GM|Br La Riviera Cl  70B -255A05,195,C25,507066,Transbordo,4679,,255A05
2020-11-15,2020-11-15,05:13:11,105,48618,443A06_GM|Br. Atahualpa - 443A06,725,T16,500010,Transbordo,4184,,443A06
2020-11-15,2020-11-15,05:13:13,105,27688,255A05_GM|Br La Riviera Cl  70B -255A05,195,C25,507066,Transbordo,4679,,255A05
2020-11-15,2020-11-15,05:13:15,105,27688,255A05_GM|Br La Riviera Cl  70B -255A05,195,C25,507066,Transbordo,4679,,255A05
2020-11-15,2020-11-15,05:13:18,105,27688,255A05_GM|Br La Riviera Cl  70B -255A05,195,C25,507066,Transbordo,4679,,255A05
2020-11-15,2020-11-15,05:13:27,105,27717,260A05_GM|260A05 - Br. San Antonio Engativ,384,SE14,507111,Transbordo,3833,,260A05
2020-11-15,2020-11-15,05:13:29,105,27715,044A05_GM|044A05 - Av. Gonzalo Ariza,538,576.,502117,Transbordo,3596,,044A05
2020-11-15,2020-11-15,05:13:39,105,50484,340A12_GM,938,614,504302,Transbordo,4067,,340A12
2020-11-15,2020-11-15,05:13:40,105,42808,466A12_GM|466A12,117,674,507017,Transbordo,4192,,466A12
2020-11-15,2020-11-15,05:13:44,105,42808,466A12_GM|466A12,117,674,507017,Transbordo,4192,,466A12
2020-11-15,2020-11-15,05:13:45,105,27693,204A05_GM|Br San Antonio Cl 63_204A05,945,466_GM,507004,Transbordo,4369,,204A05
2020-11-15,2020-11-15,05:13:49,105,44621,302A06_GM|Br. Atahualpa_302A06,725,T16,500010,Transbordo,4184,,302A06
2020-11-15,2020-11-15,05:13:50,105,53369,059A12_TM|059A12_Br. El Virrey,1132,950,504023,Transbordo,4981,,059A12
2020-11-15,2020-11-15,05:13:52,105,27715,044A05_GM|044A05 - Av. Gonzalo Ariza,118,403A,504257,Transbordo,3128,,044A05
2020-11-15,2020-11-15,05:13:53,105,44621,302A06_GM|Br. Atahualpa_302A06,725,T16,500010,Transbordo,4184,,302A06
2020-11-15,2020-11-15,05:13:57,105,44621,302A06_GM|Br. Atahualpa_302A06,725,T16,500010,Transbordo,4184,,302A06
2020-11-15,2020-11-15,05:13:58,105,27715,044A05_GM|044A05 - Av. Gonzalo Ariza,118,403A,504257,Transbordo,3128,,044A05
2020-11-15,2020-11-15,05:14:00,105,27721,173A05_GM|Br. ï¿½amos - 173A05,320,C101,504354,Transbordo,3192,,173A05
2020-11-15,2020-11-15,05:14:03,105,57959,127A07_TM|127A07_Br. El Tintal Urbano,1030,740,502087,Transbordo,4509,,127A07
2020-11-15,2020-11-15,05:14:04,105,27721,173A05_GM|Br. ï¿½amos - 173A05,320,C101,504354,Transbordo,3192,,173A05
2020-11-15,2020-11-15,05:14:08,105,27688,255A05_GM|Br La Riviera Cl  70B -255A05,976,801_GM,504109,Transbordo,4116,,255A05
2020-11-15,2020-11-15,05:14:10,105,27688,255A05_GM|Br La Riviera Cl  70B -255A05,976,801_GM,504109,Transbordo,4116,,255A05
2020-11-15,2020-11-15,05:14:13,105,52734,195A05_TM|195A05_IED Antonio Nariï¿½ede A,1083,402,507000,Transbordo,4788,,195A05
2020-11-15,2020-11-15,05:14:14,105,44621,302A06_GM|Br. Atahualpa_302A06,725,T16,500010,Transbordo,4184,,302A06
2020-11-15,2020-11-15,05:14:18,105,44621,302A06_GM|Br. Atahualpa_302A06,725,T16,500010,Transbordo,4184,,302A06
2020-11-15,2020-11-15,05:14:18,105,27688,255A05_GM|Br La Riviera Cl  70B -255A05,976,801_GM,504109,Transbordo,4116,,255A05
2020-11-15,2020-11-15,05:14:19,105,48660,042B12_GM|Br. Gran Yomasa-042B12,154,802,504311,Viaje Inicial,3853,,042B12
2020-11-15,2020-11-15,05:14:22,105,48660,042B12_GM|Br. Gran Yomasa-042B12,154,802,504311,Transbordo,3853,,042B12
2020-11-15,2020-11-15,05:14:22,105,44621,302A06_GM|Br. Atahualpa_302A06,725,T16,500010,Transbordo,4184,,302A06
2020-11-15,2020-11-15,05:14:27,105,48660,042B12_GM|Br. Gran Yomasa-042B12,154,802,504311,Viaje Inicial,3853,,042B12
2020-11-15,2020-11-15,05:14:27,105,44621,302A06_GM|Br. Atahualpa_302A06,725,T16,500010,Transbordo,4184,,302A06
2020-11-15,2020-11-15,05:14:29,105,50484,340A12_GM,938,614,504302,Transbordo,4067,,340A12
2020-11-15,2020-11-15,05:14:30,105,30973,056A12_GM|Br. Gran Yomasa_056A12,385,539,507036,Transbordo,4361,,056A12
2020-11-15,2020-11-15,05:14:31,105,0,(Unknown),1083,402,507075,Transbordo,4788,,
2020-11-15,2020-11-15,05:14:31,105,44621,302A06_GM|Br. Atahualpa_302A06,725,T16,500010,Transbordo,4184,,302A06
2020-11-15,2020-11-15,05:14:33,105,30973,056A12_GM|Br. Gran Yomasa_056A12,385,539,507036,Transbordo,4361,,056A12
2020-11-15,2020-11-15,05:14:34,105,48660,042B12_GM|Br. Gran Yomasa-042B12,154,802,504311,Transbordo,3853,,042B12
2020-11-15,2020-11-15,05:14:35,105,50484,340A12_GM,938,614,504302,Transbordo,4067,,340A12
2020-11-15,2020-11-15,05:14:38,105,27721,173A05_GM|Br. ï¿½amos - 173A05,383,806,502116,Transbordo,3123,,173A05
2020-11-15,2020-11-15,05:14:39,105,50484,340A12_GM,938,614,504302,Transbordo,4067,,340A12
2020-11-15,2020-11-15,05:14:40,105,44139,064B05_GM|Br Bonaire Cl 64,154,802,504305,Transbordo,3852,,064B05
2020-11-15,2020-11-15,05:14:43,105,50484,340A12_GM,938,614,504302,Transbordo,4067,,340A12
2020-11-15,2020-11-15,05:14:45,105,27942,177A05_MC|177A05,234,626B,504059,Transbordo,2154,,177A05
2020-11-15,2020-11-15,05:14:47,105,50484,340A12_GM,938,614,504302,Transbordo,4067,,340A12
2020-11-15,2020-11-15,05:14:51,105,50484,340A12_GM,938,614,504302,Transbordo,4067,,340A12
2020-11-15,2020-11-15,05:14:53,105,27721,173A05_GM|Br. ï¿½amos - 173A05,320,C101,504354,Transbordo,3192,,173A05
2020-11-15,2020-11-15,05:14:55,105,57960,125A07_TM|125A07_Humedal El Burro,1030,740,502087,Transbordo,4509,,125A07
2020-11-15,2020-11-15,05:14:55,105,28279,202A05_GM|202A05 - Portal de Santa Inï¿½,945,466_GM,507004,Transbordo,4369,,202A05
2020-11-15,2020-11-15,05:14:57,105,27721,173A05_GM|Br. ï¿½amos - 173A05,320,C101,504354,Transbordo,3192,,173A05
2020-11-15,2020-11-15,05:14:59,105,28279,202A05_GM|202A05 - Portal de Santa Inï¿½,945,466_GM,507004,Transbordo,4369,,202A05
2020-11-15,2020-11-15,05:15:00,105,57960,125A07_TM|125A07_Humedal El Burro,1030,740,502087,Transbordo,4509,,125A07
2020-11-15,2020-11-15,05:15:01,105,27721,173A05_GM|Br. ï¿½amos - 173A05,320,C101,504354,Transbordo,3192,,173A05
2020-11-15,2020-11-15,05:15:07,105,27721,173A05_GM|Br. ï¿½amos - 173A05,320,C101,504354,Viaje Inicial,3192,,173A05
2020-11-15,2020-11-15,05:15:09,105,34320,279A12_GM|279A12 - Los Molinos I Sector,281,577,502105,Transbordo,4177,,279A12
2020-11-15,2020-11-15,05:15:32,105,44622,083A06_GM|Br. Versalles Fontibon_083A06,725,T16,500010,Transbordo,4184,,083A06
2020-11-15,2020-11-15,05:15:39,105,30998,060A11_GM|060A11 - IED Rafael Uribe,320,C101,502097,Viaje Inicial,3193,,060A11
2020-11-15,2020-11-15,05:15:53,105,45938,481A05_GM|CAI Florida,102,142,504155,Transbordo,3400,,481A05
2020-11-15,2020-11-15,05:16:06,105,27721,173A05_GM|Br. ï¿½amos - 173A05,384,SE14,507111,Transbordo,3833,,173A05
2020-11-15,2020-11-15,05:16:14,105,30972,050A12_GM|Br. Chapinerito_050A12,117,674,507017,Transbordo,4192,,050A12
2020-11-15,2020-11-15,05:16:17,105,30972,050A12_GM|Br. Chapinerito_050A12,117,674,507017,Transbordo,4192,,050A12
2020-11-15,2020-11-15,05:16:17,105,50308,260A12_GM|IED Colombia viva_260A12,938,614,504302,Transbordo,4067,,260A12
2020-11-15,2020-11-15,05:16:19,105,28069,175A05_GM|Pq. Villa Amï¿½a-175A05,195,C25,507066,Viaje Inicial,4679,,175A05
2020-11-15,2020-11-15,05:16:20,105,52365,068A05_TM|068A05_Liceo Salomï¿½abio,1030,740,504363,Transbordo,4509,,068A05
2020-11-15,2020-11-15,05:16:20,105,30945,009A12_GM|009A12 - Ladrillera Santa Fe,938,614,504279,Transbordo,4066,,009A12
2020-11-15,2020-11-15,05:16:23,105,48659,040B12_GM|IED Miguel de Cervantes-040B12,154,802,504311,Transbordo,3853,,040B12
